id,Exited
165295,0.1577502280324887
165296,0.07833639730402099
165297,0.047329911022393575
165298,0.0431968831607102
165299,0.07107310495252986
165300,0.5202667460759753
165301,0.062438206826159984
165302,0.3651669668845791
165303,0.07066910520739836
165304,0.00915091727833817
165305,0.009080340457785979
165306,0.04664799882593196
165307,0.1412600671517815
165308,0.048981799490596216
165309,0.20959016349680146
165310,0.12027508268977423
165311,0.1324485764286791
165312,0.8311983363220566
165313,0.03069080637229385
165314,0.03288014814047926
165315,0.1757055106823611
165316,0.1475840689940091
165317,0.009065231758708896
165318,0.7412415614784773
165319,0.13601803461357914
165320,0.025331666160434075
165321,0.15773155120745866
165322,0.09052203072865159
165323,0.049151272325232344
165324,0.10029990721412134
165325,0.21987797193531075
165326,0.4271108731775433
165327,0.16134308274055753
165328,0.10099047100028936
165329,0.02176338175776432
165330,0.11610052560566303
165331,0.08020587254360272
165332,0.5125664962559883
165333,0.03258289983045075
165334,0.009080340457785979
165335,0.02240430840654495
165336,0.18745930629142338
165337,0.1465387120363007
165338,0.2647218914262782
165339,0.23309309959520888
165340,0.1174214657907367
165341,0.05436106009932941
165342,0.0304023791202905
165343,0.010208623680156901
165344,0.11414265531223212
165345,0.07734208226271944
165346,0.9240378244575158
165347,0.2433000817637749
165348,0.05256632127558521
165349,0.095352924812652
165350,0.009080340457785979
165351,0.1495648360387892
165352,0.03748348652111465
165353,0.01714981268249452
165354,0.11885481753708457
165355,0.08566825711061916
165356,0.023409672101246615
165357,0.05143355849556573
165358,0.15855101921692477
165359,0.039569344734847946
165360,0.7547207589989745
165361,0.0438252620867597
165362,0.22255071449129932
165363,0.1810916990786546
165364,0.023409672101246615
165365,0.7281275627630053
165366,0.009028956507089597
165367,0.21851146198079185
165368,0.15939697417427293
165369,0.6047809298739361
165370,0.29504440817649125
165371,0.010120143661129651
165372,0.07450043958703881
165373,0.031244119703250167
165374,0.6908757304395091
165375,0.045587422922710286
165376,0.02176338175776432
165377,0.009065231758708896
165378,0.163817204288725
165379,0.03069080637229385
165380,0.1638195317576541
165381,0.07927133333036566
165382,0.009028956507089597
165383,0.012447843499873082
165384,0.04384457865898942
165385,0.14440476729348234
165386,0.6922793861366409
165387,0.01240634386149727
165388,0.20532688060213905
165389,0.0878418261456512
165390,0.5854977850409403
165391,0.010251569378859949
165392,0.05165876644539002
165393,0.1346309173580188
165394,0.14433558635775584
165395,0.014822383752107954
165396,0.03917771570794557
165397,0.04427919081579351
165398,0.4015630331638377
165399,0.04379344041171338
165400,0.06419466675272163
165401,0.08863338034782269
165402,0.3096265407355711
165403,0.03364752960672698
165404,0.07599994926864383
165405,0.20532688060213905
165406,0.09223946880281593
165407,0.053708191060330576
165408,0.22322268351104035
165409,0.010069929667594466
165410,0.020585904725984438
165411,0.0432868701505171
165412,0.02880496167351872
165413,0.009028956507089597
165414,0.09142446405027521
165415,0.07077852043676475
165416,0.863491715867902
165417,0.017003347931176614
165418,0.021157075725163718
165419,0.7979869414948286
165420,0.04505827637748193
165421,0.39588598724711577
165422,0.018611476339990593
165423,0.017083656681050913
165424,0.029047329762257785
165425,0.6595541172107733
165426,0.08331795653517485
165427,0.11410548419454035
165428,0.34017924023061086
165429,0.5613222671177018
165430,0.06544171196488635
165431,0.07636798035169065
165432,0.4382064153600071
165433,0.9243352212915813
165434,0.8517946007443085
165435,0.22421299593343014
165436,0.3272502471860104
165437,0.009149517664915756
165438,0.012614543202934696
165439,0.10789553379006796
165440,0.6383816153809345
165441,0.7222965903140167
165442,0.054836253710214666
165443,0.022249089063715918
165444,0.04404516284055286
165445,0.11803671951743087
165446,0.12446419197554674
165447,0.01199883391066869
165448,0.24004830722122028
165449,0.009149517664915756
165450,0.022564446859245517
165451,0.013159746573871582
165452,0.6616147937249806
165453,0.0438252620867597
165454,0.4519898896622204
165455,0.04379344041171338
165456,0.4021595569161363
165457,0.5611241327120563
165458,0.012099744464892776
165459,0.041291919467438716
165460,0.022920504954910735
165461,0.02600903382034116
165462,0.076086585313257
165463,0.11349123163512766
165464,0.08539730184867776
165465,0.7764252782113025
165466,0.012448639573143254
165467,0.08510624361098368
165468,0.1387534249655999
165469,0.11023548361833986
165470,0.07045297693907013
165471,0.19121494303035713
165472,0.010747528674976536
165473,0.05074026175528968
165474,0.3345741018460972
165475,0.09524782582380094
165476,0.20812574907069853
165477,0.10071115523323373
165478,0.274993941343387
165479,0.2291335965409236
165480,0.04152444475928915
165481,0.9111075822036402
165482,0.011984948261234389
165483,0.15471617864364146
165484,0.023485694859105715
165485,0.25345302926591085
165486,0.1269531945480415
165487,0.17558444399089346
165488,0.039484560773140255
165489,0.02240430840654495
165490,0.054876677884470385
165491,0.057988367392580134
165492,0.1764245249521681
165493,0.13200870848446683
165494,0.020079468614158325
165495,0.5793437461976251
165496,0.049052157018018336
165497,0.2433448212459029
165498,0.10947597882936111
165499,0.019416308793068854
165500,0.020585904725984438
165501,0.11737042562257945
165502,0.009080340457785979
165503,0.020585904725984438
165504,0.7846130311926911
165505,0.7048483349423279
165506,0.016967072679557316
165507,0.19776273687033327
165508,0.09856926601883832
165509,0.2576315484267167
165510,0.32947327807032306
165511,0.0636984746980596
165512,0.04379344041171338
165513,0.18745930629142338
165514,0.2312672570984361
165515,0.02005281373274073
165516,0.07966321442302571
165517,0.16001401188753328
165518,0.01755239356496423
165519,0.4652231303327278
165520,0.17727382661386132
165521,0.10403618357044199
165522,0.014039991387079159
165523,0.0985137026271271
165524,0.11071373888657554
165525,0.11125524287386136
165526,0.7014520033564525
165527,0.448333482674624
165528,0.012570381186990946
165529,0.07988808099226936
165530,0.20895147549227522
165531,0.08193646987872091
165532,0.3264475338070839
165533,0.019380033541449553
165534,0.4773735259895654
165535,0.04299833210659087
165536,0.03981443734687111
165537,0.03204518455363032
165538,0.16341750689634524
165539,0.07347817587681939
165540,0.023485694859105715
165541,0.1577502280324887
165542,0.02894818849405362
165543,0.02194627513383769
165544,0.017973681316127935
165545,0.2280034595416164
165546,0.07498369549464927
165547,0.022920504954910735
165548,0.08020587254360272
165549,0.13128481746721235
165550,0.13520077806620642
165551,0.009315506220715688
165552,0.10403618357044199
165553,0.4376085808947618
165554,0.017419571129079322
165555,0.11802358470744713
165556,0.15898618189880842
165557,0.09959204307614687
165558,0.01240634386149727
165559,0.009245535748198417
165560,0.20285954452513608
165561,0.6082620614795211
165562,0.41158912414961873
165563,0.11497548462015442
165564,0.48180195196654474
165565,0.1943977504627378
165566,0.06621121077957082
165567,0.6432984321912592
165568,0.0869826153056305
165569,0.15262619018986084
165570,0.04379184712959146
165571,0.022255698979196013
165572,0.5103971681601578
165573,0.08125644897929632
165574,0.0760932190460015
165575,0.1577502280324887
165576,0.010208623680156901
165577,0.02337418448283734
165578,0.8537929333912391
165579,0.1405426720663749
165580,0.03277252543002838
165581,0.23257686736433208
165582,0.6787615630028049
165583,0.16928726140555647
165584,0.07850662082668586
165585,0.6249998217571302
165586,0.28242233245090625
165587,0.019692544030741027
165588,0.354437163084197
165589,0.16752931314608535
165590,0.48935023702045316
165591,0.39316262948354075
165592,0.019692544030741027
165593,0.009315506220715688
165594,0.039569344734847946
165595,0.20718936144369454
165596,0.022255698979196013
165597,0.012447843499873082
165598,0.15842181246448428
165599,0.15108778172962173
165600,0.009065231758708896
165601,0.02390301457891825
165602,0.051977267115113426
165603,0.5613222671177018
165604,0.023033468810185764
165605,0.04639561204747217
165606,0.11149402527896446
165607,0.4538174117561439
165608,0.17865959683453095
165609,0.30817492183961837
165610,0.13146212856870246
165611,0.057988367392580134
165612,0.022249089063715918
165613,0.40325308272365645
165614,0.258125891735679
165615,0.5006171357453791
165616,0.04379344041171338
165617,0.14963171149167281
165618,0.4862468281525847
165619,0.7412415614784773
165620,0.19129769158483315
165621,0.04022722270464548
165622,0.05334177419779755
165623,0.009910607723031166
165624,0.022282639439500117
165625,0.3693696355338046
165626,0.0304023791202905
165627,0.11047755853997838
165628,0.01074878271441419
165629,0.4354935124335006
165630,0.19152960639244535
165631,0.024658078328358757
165632,0.08602468888340227
165633,0.039484560773140255
165634,0.009315506220715688
165635,0.13997428620842903
165636,0.04717174994478992
165637,0.08156294991123401
165638,0.06317690547231014
165639,0.09050280252116547
165640,0.378745931468714
165641,0.026402258228906104
165642,0.03640444633350168
165643,0.3296002875219343
165644,0.009189360341731102
165645,0.16038989012511967
165646,0.0102421740559411
165647,0.011198861045197517
165648,0.6428058790487775
165649,0.019692544030741027
165650,0.6384103792730462
165651,0.04752875690200283
165652,0.10165163450039333
165653,0.1530068324666489
165654,0.013159746573871582
165655,0.029047329762257785
165656,0.2742930678277731
165657,0.6698818090915086
165658,0.14265786434817257
165659,0.8896573228727488
165660,0.08987679025740115
165661,0.8759927817966148
165662,0.5406836780924562
165663,0.05400422600061823
165664,0.09639512103400297
165665,0.023485694859105715
165666,0.33873796509120035
165667,0.4717885747888225
165668,0.03204518455363032
165669,0.368964550792529
165670,0.009245535748198417
165671,0.022282639439500117
165672,0.07344331881090801
165673,0.8833849061123905
165674,0.39338525527329354
165675,0.085090983403913
165676,0.28149034577188475
165677,0.04694609312434335
165678,0.2465996766017851
165679,0.01733903057943755
165680,0.022257601794050837
165681,0.11306718537046462
165682,0.010251569378859949
165683,0.07995652704922632
165684,0.11253209952609183
165685,0.08388977588994309
165686,0.03491462432557602
165687,0.11349123163512766
165688,0.8633132359444479
165689,0.0432868701505171
165690,0.2050971053267369
165691,0.009065231758708896
165692,0.4702343504233363
165693,0.01733903057943755
165694,0.02176338175776432
165695,0.022282639439500117
165696,0.1581359099329468
165697,0.009910607723031166
165698,0.05667338005920003
165699,0.113712006105538
165700,0.10855096026360402
165701,0.577367038222449
165702,0.09783047804728699
165703,0.25073778474688496
165704,0.009098782134493097
165705,0.039569344734847946
165706,0.1818354266531195
165707,0.020585904725984438
165708,0.1826864386628749
165709,0.10370636902078666
165710,0.23015464587476805
165711,0.012745676104657709
165712,0.009080340457785979
165713,0.04935900208321302
165714,0.5365763420594062
165715,0.012484118751492383
165716,0.6729089660549366
165717,0.9111075822036402
165718,0.1767650666508027
165719,0.010251569378859949
165720,0.05573521266698377
165721,0.2576507835997828
165722,0.1328557696627371
165723,0.07850662082668586
165724,0.7720823733926164
165725,0.014039991387079159
165726,0.5327135352906585
165727,0.0778786019884838
165728,0.04185632267188137
165729,0.574101728769006
165730,0.04384457865898942
165731,0.17444780847799063
165732,0.36170805280344104
165733,0.05041954684002415
165734,0.13143773005992165
165735,0.01733903057943755
165736,0.1929525059786131
165737,0.7491737869839565
165738,0.012570381186990946
165739,0.4908806149490425
165740,0.32981450769151266
165741,0.051522228923266064
165742,0.15842181246448428
165743,0.10808938282660185
165744,0.02108304226845396
165745,0.25515790763077084
165746,0.6463206383059361
165747,0.009080340457785979
165748,0.653153820165547
165749,0.20508097068241993
165750,0.04379344041171338
165751,0.24702949786300782
165752,0.04384457865898942
165753,0.22898998387371125
165754,0.13973166113784236
165755,0.045827711279634455
165756,0.24388175529483175
165757,0.0657138497137559
165758,0.1041783119995704
165759,0.2421056830403003
165760,0.13855731642675082
165761,0.8537573876592054
165762,0.848592198718231
165763,0.21489052044331994
165764,0.057988367392580134
165765,0.45337941056591907
165766,0.04397281245029087
165767,0.10947597882936111
165768,0.3376377782968118
165769,0.1052047879686067
165770,0.24784736706775432
165771,0.21424297585084878
165772,0.09302466963123686
165773,0.01962795672328863
165774,0.02274991901548253
165775,0.03204518455363032
165776,0.1638445868671475
165777,0.11636033809963349
165778,0.0935779307690159
165779,0.07590177191471173
165780,0.698854579151031
165781,0.3164020040652086
165782,0.04740430972921269
165783,0.8531965667189017
165784,0.808529270094174
165785,0.0982956599379593
165786,0.0640750521630888
165787,0.01714981268249452
165788,0.11788091598551864
165789,0.19121494303035713
165790,0.6809081521198418
165791,0.04731670206757867
165792,0.050587388220281124
165793,0.04379344041171338
165794,0.023873223823254158
165795,0.17417320356903848
165796,0.049151272325232344
165797,0.02390301457891825
165798,0.07991901104312996
165799,0.16626063797925933
165800,0.0985214978084985
165801,0.45180958241807206
165802,0.019692544030741027
165803,0.09435809401412419
165804,0.2747637488742128
165805,0.9245866906686454
165806,0.009065231758708896
165807,0.009149517664915756
165808,0.8155858356507136
165809,0.11399945917043754
165810,0.06895119390613479
165811,0.03917771570794557
165812,0.8758388781733596
165813,0.3264877703786965
165814,0.04427919081579351
165815,0.02240311044305721
165816,0.05334177419779755
165817,0.00910793925297905
165818,0.21401729704335254
165819,0.9051415410398415
165820,0.12405653022161163
165821,0.4208443406439015
165822,0.04437552930844409
165823,0.012099744464892776
165824,0.10355378893803777
165825,0.11169704074554382
165826,0.049407855060090516
165827,0.8306559732705703
165828,0.009065231758708896
165829,0.47635674897677976
165830,0.2627041360608566
165831,0.13393320784623916
165832,0.022920504954910735
165833,0.03153811171988093
165834,0.11558712486816596
165835,0.1199314072041816
165836,0.02274991901548253
165837,0.07979745137020833
165838,0.01963316593409396
165839,0.11755310030070007
165840,0.18025424479017352
165841,0.04689194581114269
165842,0.04858031963400518
165843,0.13409797493229644
165844,0.0982956599379593
165845,0.18879237577120958
165846,0.039569344734847946
165847,0.009189360341731102
165848,0.044706246618280404
165849,0.5605682509442123
165850,0.09534114262443143
165851,0.061056105682313955
165852,0.43228997906910516
165853,0.017144603471689192
165854,0.11073136552919535
165855,0.08020587254360272
165856,0.024538060950106175
165857,0.16438501933272343
165858,0.05024614502571844
165859,0.009245535748198417
165860,0.00910793925297905
165861,0.09850443186218115
165862,0.010939148086749695
165863,0.011198861045197517
165864,0.08140784465502507
165865,0.15106443219732588
165866,0.04384457865898942
165867,0.5664183251114175
165868,0.060954419221372666
165869,0.022743309100002433
165870,0.818433260820938
165871,0.46243716531522094
165872,0.17390176419127495
165873,0.021241894977426456
165874,0.03153811171988093
165875,0.7386862890845571
165876,0.40248796165448175
165877,0.3531778452337876
165878,0.04764246118291208
165879,0.019798373010823756
165880,0.23554108607169957
165881,0.9226712388603826
165882,0.3651669668845791
165883,0.020436755868861612
165884,0.5339651986063223
165885,0.6056687056956429
165886,0.010208623680156901
165887,0.7389923164587197
165888,0.6150475422175111
165889,0.016967072679557316
165890,0.3136010018030639
165891,0.08311320975129427
165892,0.024658078328358757
165893,0.5611241327120563
165894,0.05077202377179828
165895,0.04711305495435451
165896,0.6394270103230276
165897,0.029887287573480824
165898,0.021241894977426456
165899,0.18270780332637548
165900,0.023873223823254158
165901,0.12737288479518522
165902,0.1607730481845233
165903,0.11038317184511362
165904,0.013149493414906458
165905,0.14945482540541433
165906,0.12717174357021102
165907,0.029047329762257785
165908,0.27233150837238523
165909,0.06489613533901319
165910,0.09260244257438506
165911,0.01963316593409396
165912,0.45229742239347026
165913,0.1012249149447923
165914,0.3642939440293055
165915,0.1959376546688167
165916,0.1942244469256862
165917,0.04783301333012802
165918,0.41924941519031517
165919,0.022734960370199567
165920,0.9526568369219556
165921,0.023485694859105715
165922,0.04809039372505709
165923,0.768957383707617
165924,0.034541476772362925
165925,0.15129262011935454
165926,0.09163079883895542
165927,0.019798373010823756
165928,0.324903448051522
165929,0.03982688429267512
165930,0.8272690206710869
165931,0.11656417668420459
165932,0.6868448929688663
165933,0.08006672447319595
165934,0.09504620379710187
165935,0.0610905174766784
165936,0.12608509619504005
165937,0.035056326273250164
165938,0.6192670020551511
165939,0.378745931468714
165940,0.8958067695044795
165941,0.11788304322773888
165942,0.009315506220715688
165943,0.32493300475155146
165944,0.20397046209720623
165945,0.05232554518164968
165946,0.5478042910506493
165947,0.010111508079531168
165948,0.05944195451248665
165949,0.044706246618280404
165950,0.10843075743192669
165951,0.3804749971517019
165952,0.3639853127143399
165953,0.03981443734687111
165954,0.644356170910673
165955,0.09134253819747865
165956,0.6414973056525408
165957,0.022734960370199567
165958,0.018611476339990593
165959,0.04127292049939724
165960,0.022920504954910735
165961,0.05335336082438893
165962,0.9111075822036402
165963,0.5446179989302385
165964,0.01755239356496423
165965,0.010251569378859949
165966,0.8824850194928403
165967,0.01755239356496423
165968,0.922700449276209
165969,0.1429287581068995
165970,0.215703634235756
165971,0.8833849061123905
165972,0.6488330872906365
165973,0.17528860144005592
165974,0.1174214657907367
165975,0.6486964383182284
165976,0.04645210393289398
165977,0.04895507789337112
165978,0.6597044725631239
165979,0.27017900858713545
165980,0.02240311044305721
165981,0.19024204811015175
165982,0.08752424254569532
165983,0.04446115400625723
165984,0.15755429436497373
165985,0.0931664240810427
165986,0.04384457865898942
165987,0.13724814826711074
165988,0.32805715829358834
165989,0.1171550357104737
165990,0.07207275275587419
165991,0.7677796866883684
165992,0.10005389558970862
165993,0.1055299708367516
165994,0.11415715045263482
165995,0.1679987431284616
165996,0.1203108144034993
165997,0.6486208221209283
165998,0.11719140327219994
165999,0.04465928618590862
166000,0.10017966872623733
166001,0.04379344041171338
166002,0.07927133333036566
166003,0.02295761705338905
166004,0.022734960370199567
166005,0.08540912926653035
166006,0.07954055514988874
166007,0.039569344734847946
166008,0.009149517664915756
166009,0.2778334217428172
166010,0.9088496585259118
166011,0.039569344734847946
166012,0.017419571129079322
166013,0.07903897113940765
166014,0.1084018374230557
166015,0.07986925485873808
166016,0.35554753978613357
166017,0.06789935803131301
166018,0.2071769279455183
166019,0.023064629004766496
166020,0.017083656681050913
166021,0.09605987420919072
166022,0.0966546100011971
166023,0.019533265287937224
166024,0.48935023702045316
166025,0.0847432072329861
166026,0.10961745976000714
166027,0.017083656681050913
166028,0.8670749218565575
166029,0.05573521266698377
166030,0.011049674406715332
166031,0.4229914708567934
166032,0.12441361801515832
166033,0.054944373642207826
166034,0.014822383752107954
166035,0.4989085566304634
166036,0.8162672797481324
166037,0.22695737434868202
166038,0.017003347931176614
166039,0.022249089063715918
166040,0.8034482714227739
166041,0.02880496167351872
166042,0.022070226822958998
166043,0.07320714651168886
166044,0.04737440762172815
166045,0.10451805636166721
166046,0.6008896178340926
166047,0.022282639439500117
166048,0.051977267115113426
166049,0.31087951905361305
166050,0.32946327052333396
166051,0.04263988462781872
166052,0.3534932541670178
166053,0.46516295290357496
166054,0.014205655686403551
166055,0.7864195974112088
166056,0.04579605118526972
166057,0.010747528674976536
166058,0.846930368062466
166059,0.927879785808728
166060,0.18827417512166403
166061,0.3258819722651133
166062,0.5001126571343437
166063,0.8824850194928403
166064,0.022920504954910735
166065,0.3140238865487094
166066,0.01976055628683038
166067,0.34550676793031254
166068,0.22971464440819012
166069,0.1855549303400007
166070,0.8315380622545836
166071,0.009149517664915756
166072,0.16752199833267378
166073,0.20511671267774165
166074,0.17252509757577414
166075,0.24247286312749444
166076,0.1665555810558147
166077,0.02289733047934372
166078,0.33612113560032625
166079,0.16239499927305642
166080,0.20569495226989376
166081,0.06989911373842293
166082,0.2834156759892944
166083,0.2536685026746129
166084,0.06315887149464519
166085,0.18396033753511934
166086,0.0975845315495352
166087,0.15591861234578272
166088,0.207895195953678
166089,0.05391745343854936
166090,0.18729073428193443
166091,0.16588966605524505
166092,0.8900859717375574
166093,0.7386457998250058
166094,0.9015695404942301
166095,0.02176338175776432
166096,0.31484680772079093
166097,0.18855684307091478
166098,0.2629416965134565
166099,0.6616147937249806
166100,0.05573521266698377
166101,0.021241894977426456
166102,0.04658547848005399
166103,0.020436755868861612
166104,0.17444780847799063
166105,0.10903600042760786
166106,0.700522875757963
166107,0.16909829422008676
166108,0.7846130311926911
166109,0.10821817044075276
166110,0.049151272325232344
166111,0.02108304226845396
166112,0.047792254375745594
166113,0.09716090596139257
166114,0.2340744946330635
166115,0.05573521266698377
166116,0.11606556367197159
166117,0.039569344734847946
166118,0.07333777795671262
166119,0.00910793925297905
166120,0.011198861045197517
166121,0.04446115400625723
166122,0.04383603239077205
166123,0.010111508079531168
166124,0.020079468614158325
166125,0.2806612946707715
166126,0.09724718194160434
166127,0.0504801745362171
166128,0.029047329762257785
166129,0.8438947333176785
166130,0.6645005208517517
166131,0.3492721780693442
166132,0.16273293080995155
166133,0.07927133333036566
166134,0.28477101172680547
166135,0.3668517232077244
166136,0.02030686477488981
166137,0.45337941056591907
166138,0.10124379252116034
166139,0.1858648556584148
166140,0.3226338335557678
166141,0.010251569378859949
166142,0.028986249427596797
166143,0.24915352499434407
166144,0.32947327807032306
166145,0.009189360341731102
166146,0.023485694859105715
166147,0.39316262948354075
166148,0.23027109099367815
166149,0.017083656681050913
166150,0.039569344734847946
166151,0.46311342885427004
166152,0.051929799248753274
166153,0.09134253819747865
166154,0.022070226822958998
166155,0.24966382922045668
166156,0.05196273191080505
166157,0.17955211043164634
166158,0.21075902560436713
166159,0.5536440582850211
166160,0.022249089063715918
166161,0.07289030793675812
166162,0.3268414559111327
166163,0.01272881687050348
166164,0.09912472747956647
166165,0.0763753702792023
166166,0.02194627513383769
166167,0.07748410367215641
166168,0.4990267899263309
166169,0.03069080637229385
166170,0.5153135149847904
166171,0.02390301457891825
166172,0.5193358196753551
166173,0.1757055106823611
166174,0.093037825089548
166175,0.023873223823254158
166176,0.009149517664915756
166177,0.6723722852078258
166178,0.15036193462654543
166179,0.07450043958703881
166180,0.03982688429267512
166181,0.0815241713710895
166182,0.45789254002191976
166183,0.8245429208170357
166184,0.0531788621602858
166185,0.011198861045197517
166186,0.09423530396517668
166187,0.3618109445429593
166188,0.15335873699144517
166189,0.02880496167351872
166190,0.04551303044931139
166191,0.32864792079574273
166192,0.21514010432883582
166193,0.23804685570442755
166194,0.09808885550579897
166195,0.8321217534045923
166196,0.15737381262426703
166197,0.6905815573841765
166198,0.14221310113481672
166199,0.06557453038319745
166200,0.047792254375745594
166201,0.764533279421119
